seller_id,seller_click_cnt,seller_add_to_cart_cnt,seller_purchase_cnt,seller_add_to_favorite_cnt,seller_action_total_cnt,seller_purchase_rt
1128,2141,1,303,202,2647,0.11446921042689838
1129,4161,5,314,374,4854,0.06468891635764318
1130,3375,4,667,246,4292,0.1554054054054054
1131,50745,89,2079,2908,55821,0.03724404793894771
1132,1276,1,136,87,1500,0.09066666666666667
1133,18145,34,1307,1171,20657,0.06327153023188266
1134,17950,36,1466,1238,20690,0.0708554857419043
1135,3002,1,227,122,3352,0.06772076372315036
1136,13682,20,359,782,14843,0.02418648521188439
1137,8109,16,469,843,9437,0.049697997244887146
1138,108494,97,2437,5409,116437,0.02092977318206412
1139,20012,29,1007,1607,22655,0.044449348929596115
1140,13575,34,964,1315,15888,0.06067472306143001
1141,7597,14,195,600,8406,0.023197715917202
1142,4992,16,346,226,5580,0.06200716845878136
1143,2319,6,98,179,2602,0.03766333589546503
1144,4751,9,123,377,5260,0.02338403041825095
1145,4896,19,602,171,5688,0.10583684950773559
1146,4589,1,700,338,5628,0.12437810945273632
1147,1596,2,40,113,1751,0.022844089091947458
1148,886,1,379,66,1332,0.28453453453453453
1149,3536,4,341,298,4179,0.0815984685331419
1150,8090,4,571,307,8972,0.06364244315648684
1151,23950,50,814,1590,26404,0.03082866232389032
1152,1069,2,37,72,1180,0.03135593220338983
1153,709,4,41,34,788,0.05203045685279188
1154,7590,9,300,455,8354,0.035910940866650705
1155,1419,2,247,36,1704,0.1449530516431925
1156,7661,7,246,501,8415,0.02923351158645276
1157,8461,14,1357,511,10343,0.13119984530600406
1158,1741,8,73,153,1975,0.0369620253164557
1159,14214,7,1760,1046,17027,0.10336524343689435
1160,4797,12,92,312,5213,0.017648187224247075
1161,4182,8,211,278,4679,0.045095105791835864
1162,15754,10,995,774,17533,0.05675012832943592
1163,6894,17,509,543,7963,0.06392063292728871
1164,988,1,87,43,1119,0.0777479892761394
1165,4963,11,102,322,5398,0.018895887365690995
1166,12058,22,800,681,13561,0.05899269965341789
1167,1770,1,238,104,2113,0.1126360624704212
1168,11654,14,933,497,13098,0.07123224919835089
1169,5018,6,412,341,5777,0.07131729271248052
1170,1660,4,79,102,1845,0.042818428184281845
1171,17028,25,2039,1383,20475,0.09958485958485959
1172,6727,9,546,312,7594,0.071898867526995
1173,16338,35,1600,928,18901,0.08465160573514628
1174,798,1,45,104,948,0.04746835443037975
1175,11897,19,1330,706,13952,0.09532683486238532
1176,692,0,65,40,797,0.08155583437892096
1177,1390,1,106,62,1559,0.06799230275817832
1178,738,4,51,41,834,0.06115107913669065
1179,7957,9,178,626,8770,0.020296465222348917
1180,2604,7,126,124,2861,0.04404054526389374
1181,4118,4,333,271,4726,0.07046127803639442
1182,1260,3,158,69,1490,0.10604026845637583
1183,1612,0,155,81,1848,0.08387445887445888
1184,10487,29,606,531,11653,0.05200377585171201
1185,7074,15,1509,297,8895,0.16964586846543
1186,1465,6,128,55,1654,0.0773881499395405
1187,10944,22,682,711,12359,0.05518245812768023
1188,56064,43,1941,3203,61251,0.03168927854239115
1189,2634,6,298,163,3101,0.09609803289261529
1190,10488,32,1630,661,12811,0.12723440793068458
1191,590,1,43,41,675,0.0637037037037037
1192,4591,4,79,361,5035,0.015690168818272097
1193,4038,12,408,226,4684,0.08710503842869342
1194,1791,5,170,95,2061,0.08248423095584667
1195,1996,0,113,111,2220,0.0509009009009009
1196,3358,8,239,159,3764,0.06349628055260362
1197,1367,3,131,53,1554,0.08429858429858429
1198,1250,2,47,122,1421,0.033075299085151305
1199,12208,15,1249,896,14368,0.08692928730512249
1200,32697,48,11599,928,45272,0.25620692701890796
1201,4633,1,63,199,4896,0.012867647058823529
1202,3510,7,787,392,4696,0.1675894378194208
1203,38022,99,3807,1494,43422,0.0876744507392566
1204,1628,3,419,79,2129,0.19680601221230626
1205,5392,4,124,277,5797,0.0213903743315508
1206,3523,8,335,150,4016,0.08341633466135458
1207,6975,8,88,307,7378,0.01192735158579561
1208,1168,5,46,67,1286,0.03576982892690513
1209,1150,2,87,102,1341,0.06487695749440715
1210,2235,6,140,142,2523,0.055489496630994846
1211,7508,9,1092,492,9101,0.11998681463575431
1212,3602,8,448,284,4342,0.10317825886688162
1213,4272,3,183,350,4808,0.03806156405990017
1214,5099,8,544,296,5947,0.09147469312258281
1215,937,2,111,66,1116,0.09946236559139784
1216,5384,8,695,330,6417,0.10830606202275206
1217,7435,8,623,706,8772,0.07102143182854537
1218,48494,55,525,917,49991,0.010501890340261248
1219,6042,1,856,506,7405,0.11559756920999324
1220,989,1,86,38,1114,0.07719928186714542
1221,10693,3,408,505,11609,0.03514514600740805
1222,1167,4,130,41,1342,0.09687034277198212
1223,828,1,132,27,988,0.13360323886639677
1224,1693,4,198,79,1974,0.10030395136778116
1225,24115,19,426,1658,26218,0.016248378976275842
1226,338,1,42,10,391,0.10741687979539642
1227,2622,5,38,198,2863,0.013272790778903249
1228,11299,8,1990,484,13781,0.14440171250272113
1229,8304,6,236,497,9043,0.026097534004202144
1230,5145,12,434,302,5893,0.07364669947395215
1231,11623,18,513,726,12880,0.039829192546583854
1232,1501,2,100,175,1778,0.0562429696287964
1233,3882,6,316,153,4357,0.07252696809731467
1234,31295,22,300,1935,33552,0.00894134477825465
1235,2096,9,181,98,2384,0.0759228187919463
1236,24856,40,1464,1153,27513,0.053211209246538
1237,1528,5,109,103,1745,0.06246418338108883
1238,4307,6,217,282,4812,0.04509559434746467
1239,738,1,206,27,972,0.21193415637860083
1240,24089,31,931,1873,26924,0.03457881444064775
1241,6329,15,162,511,7017,0.023086789226165028
1242,20625,17,2569,1134,24345,0.1055247484082974
1243,7463,16,195,389,8063,0.024184546694778618
1244,9373,10,352,370,10105,0.03483424047501237
1245,5021,11,185,379,5596,0.03305932809149392
1246,3685,9,416,191,4301,0.09672169262962102
1247,2747,3,265,160,3175,0.08346456692913386
1248,1816,5,298,116,2235,0.13333333333333333
1249,5649,22,347,354,6372,0.05445699937225361
1250,22675,18,2027,1287,26007,0.07794055446610527
1251,12944,15,322,415,13696,0.02351051401869159
1252,4425,7,678,316,5426,0.12495392554367858
1253,46900,43,1041,3935,51919,0.020050463221556656
1254,5143,13,257,401,5814,0.04420364637082903
1255,3064,8,247,274,3593,0.06874478151962149
1256,12094,13,2903,721,15731,0.1845400800966245
1257,86836,138,4414,7806,99194,0.044498659193096354
1258,1624,2,87,114,1827,0.047619047619047616
1259,1211,2,95,77,1385,0.06859205776173286
1260,1344,6,55,83,1488,0.03696236559139785
1261,2066,2,89,70,2227,0.039964077233947015
1262,1699,5,363,75,2142,0.16946778711484595
1263,6576,11,436,322,7345,0.05936010891763104
1264,4666,0,354,217,5237,0.06759595188084781
1265,1718,3,194,103,2018,0.09613478691774034
1266,1269,3,176,74,1522,0.11563731931668857
1267,9749,3,118,425,10295,0.011461874696454589
1268,7620,5,429,267,8321,0.051556303328926814
1269,8383,14,905,498,9800,0.0923469387755102
1270,11142,17,433,608,12200,0.035491803278688526
1271,2416,9,244,206,2875,0.08486956521739131
1272,126155,230,3869,7758,138012,0.02803379416282642
1273,931,3,109,52,1095,0.09954337899543379
1274,4080,10,438,176,4704,0.09311224489795919
1275,1421,1,257,62,1741,0.1476163124641011
1276,3014,7,145,146,3312,0.043780193236714976
1277,40032,83,2398,2802,45315,0.052918459671190556
1278,2377,4,375,91,2847,0.13171759747102213
1279,1200,0,178,71,1449,0.12284334023464458
1280,4018,6,192,265,4481,0.042847578665476456
1281,3815,6,336,109,4266,0.07876230661040788
1282,1837,2,156,138,2133,0.07313642756680731
1283,8027,16,1034,878,9955,0.10386740331491713
1284,3111,3,309,238,3661,0.08440316853318765
1285,3869,15,158,293,4335,0.036447520184544405
1286,5778,14,255,180,6227,0.040950698570740324
1287,1308,7,77,84,1476,0.0521680216802168
1288,5369,11,619,312,6311,0.09808271272381557
1289,2350,7,138,178,2673,0.051627384960718295
1290,6450,17,306,760,7533,0.04062126642771804
1291,2363,8,199,160,2730,0.0728937728937729
1292,8093,10,159,632,8894,0.01787722059815606
1293,3109,7,140,246,3502,0.03997715591090805
1294,1247,1,91,74,1413,0.06440198159943383
1295,17189,8,686,1640,19523,0.03513804230907135
1296,4990,4,733,185,5912,0.1239851150202977
1297,2015,1,242,126,2384,0.10151006711409397
1298,9269,12,373,658,10312,0.03617145073700543
1299,3756,2,71,338,4167,0.017038636909047278
1300,888,1,87,45,1021,0.08521057786483839
1301,2384,8,179,158,2729,0.06559179186515207
1302,22956,61,559,1252,24828,0.02251490252940229
1303,2573,9,164,173,2919,0.05618362452894827
1304,24547,40,4744,944,30275,0.15669694467382328
1305,3627,7,379,205,4218,0.08985301090564249
1306,8045,1,88,223,8357,0.010530094531530454
1307,5378,6,765,264,6413,0.11928894433182598
1308,4401,2,665,196,5264,0.12632978723404256
1309,2435,2,286,188,2911,0.09824802473376847
1310,25580,47,2059,1636,29322,0.07022031239342473
1311,5578,6,487,511,6582,0.07398966879367973
1312,1276,7,89,101,1473,0.06042090970807875
1313,424,1,56,18,499,0.11222444889779559
1314,2314,5,66,170,2555,0.02583170254403131
1315,2416,1,48,242,2707,0.01773180642777983
1316,1710,6,209,91,2016,0.10367063492063493
1317,4966,11,349,372,5698,0.06124956124956125
1318,13353,6,649,861,14869,0.04364785795951308
1319,1876,2,121,92,2091,0.05786704925872788
1320,2195,0,301,175,2671,0.11269187570198427
1321,8691,7,175,521,9394,0.018628912071535022
1322,4116,11,541,161,4829,0.11203147649616899
1323,2092,0,211,56,2359,0.08944467994913098
1324,5011,7,227,362,5607,0.04048510790083824
1325,13695,7,505,1184,15391,0.032811383275940485
1326,20344,7,546,1095,21992,0.024827209894507093
1327,10025,5,331,635,10996,0.030101855220080027
1328,1122,6,71,55,1254,0.05661881977671451
1329,6036,20,201,372,6629,0.030321315432191884
1330,3324,11,289,267,3891,0.0742739655615523
1331,7257,8,1076,390,8731,0.12323903332951552
1332,5678,6,222,381,6287,0.035310959121997776
1333,1114,1,68,72,1255,0.054183266932270914
1334,1024,7,320,33,1384,0.23121387283236994
1335,505,1,38,24,568,0.06690140845070422
1336,2274,1,301,119,2695,0.11168831168831168
1337,15700,31,151,989,16871,0.008950269693556992
1338,10287,29,1342,956,12614,0.10638972570160139
1339,1880,1,158,135,2174,0.07267709291628335
1340,68722,172,4324,6669,79887,0.05412645361573222
1341,1538,4,314,73,1929,0.16277864178330742
1342,6200,21,342,354,6917,0.04944340031805696
1343,2435,4,55,151,2645,0.020793950850661626
1344,3555,7,165,233,3960,0.041666666666666664
1345,2541,3,250,235,3029,0.08253549026081215
1346,64251,43,5034,4344,73672,0.06832989466825931
1347,875,6,117,62,1060,0.11037735849056604
1348,4245,7,720,190,5162,0.13948082138705928
1349,2641,3,226,105,2975,0.07596638655462185
1350,8171,24,596,441,9232,0.0645580589254766
1351,316,0,28,21,365,0.07671232876712329
1352,18814,31,1550,1659,22054,0.07028203500498775
1353,6297,21,491,493,7302,0.06724185154752123
1354,1350,3,132,166,1651,0.07995154451847365
1355,1905,10,160,130,2205,0.07256235827664399
1356,13807,24,1869,772,16472,0.113465274405051
1357,9264,24,999,529,10816,0.09236316568047337
1358,4862,11,615,453,5941,0.10351792627503788
1359,6574,14,773,386,7747,0.09978056021685813
1360,1150,1,90,85,1326,0.06787330316742081
1361,2611,3,97,187,2898,0.03347135955831608
1362,11228,5,123,887,12243,0.010046557216368537
1363,1810,1,68,110,1989,0.03418803418803419
1364,23672,50,6117,1663,31502,0.19417814741921147
1365,8044,13,518,508,9083,0.05702961576571617
1366,5023,2,130,451,5606,0.023189439885836605
1367,1199,4,121,90,1414,0.08557284299858557
1368,1628,0,70,90,1788,0.039149888143176735
1369,15830,30,1944,2301,20105,0.09669236508331261
1370,10420,31,1993,475,12919,0.15426890626209458
1371,1023,8,87,27,1145,0.07598253275109171
1372,2180,4,311,130,2625,0.11847619047619047
1373,1182,3,116,93,1394,0.08321377331420372
1374,864,0,135,62,1061,0.12723845428840716
1375,1194,3,129,63,1389,0.09287257019438445
1376,3459,10,521,220,4210,0.12375296912114014
1377,2299,6,132,154,2591,0.05094558085681204
1378,1686,4,185,111,1986,0.0931520644511581
1379,6044,9,1345,294,7692,0.1748569942797712
1380,11705,15,343,947,13010,0.026364335126825518
1381,12484,2,1196,1426,15108,0.0791633571617686
1382,2103,5,104,107,2319,0.04484691677447176
1383,5706,13,342,539,6600,0.05181818181818182
1384,2542,9,300,207,3058,0.09810333551340746
1385,1415,2,53,69,1539,0.03443794671864847
1386,1872,3,98,169,2142,0.0457516339869281
1387,12750,12,2505,579,15846,0.15808405906853465
1388,704,4,78,25,811,0.09617755856966707
1389,8059,17,268,315,8659,0.030950456172768218
1390,4439,0,247,174,4860,0.050823045267489715
1391,1011,1,95,66,1173,0.08098891730605286
1392,2873,4,134,162,3173,0.04223132682004412
1393,328186,310,9485,25746,363727,0.02607725024537634
1394,3376,2,134,193,3705,0.03616734143049932
1395,983,0,76,72,1131,0.0671971706454465
1396,3289,11,151,285,3736,0.040417558886509636
1397,5388,4,91,401,5884,0.015465669612508498
1398,2957,4,358,173,3492,0.10252004581901489
1399,12329,37,917,585,13868,0.06612344966830112
1400,1243,1,47,67,1358,0.03460972017673049
1401,3166,8,104,211,3489,0.029807967899111495
1402,12963,19,283,1075,14340,0.019735006973500696
1403,7190,15,275,517,7997,0.0343878954607978
1404,5899,16,346,578,6839,0.05059219184091241
1405,2845,7,511,174,3537,0.14447271699180095
1406,2295,7,183,210,2695,0.0679035250463822
1407,8854,23,286,243,9406,0.030406123750797362
1408,1943,4,353,48,2348,0.15034071550255537
1409,2726,3,159,196,3084,0.05155642023346303
1410,14221,18,602,925,15766,0.03818343270328555
1411,10206,4,3394,521,14125,0.24028318584070796
1412,17375,25,767,1111,19278,0.0397862848843241
1413,2372,5,226,173,2776,0.0814121037463977
1414,2453,2,174,113,2742,0.06345733041575492
1415,1562,3,273,137,1975,0.13822784810126582
1416,949,2,60,96,1107,0.05420054200542006
1417,1349,0,114,68,1531,0.07446113651208361
1418,20693,33,632,943,22301,0.02833953634366172
1419,1767,0,227,134,2128,0.10667293233082707
1420,9849,6,1616,529,12000,0.13466666666666666
1421,3029,5,207,131,3372,0.06138790035587188
1422,4082,13,760,202,5057,0.150286731263595
1423,2043,5,305,111,2464,0.12378246753246754
1424,2685,3,279,110,3077,0.09067273318167046
1425,5377,20,500,427,6324,0.07906388361796332
1426,19425,56,3518,1340,24339,0.14454168207403756
1427,5663,10,499,391,6563,0.07603230230077708
1428,4185,9,349,230,4773,0.07311963125916614
1429,1494,2,163,54,1713,0.09515469935785172
1430,4882,10,157,444,5493,0.028581831421809575
1431,4888,8,264,206,5366,0.049198658218412225
1432,1996,6,176,124,2302,0.07645525629887055
1433,1129,3,111,51,1294,0.08578052550231839
1434,2852,4,214,230,3300,0.06484848484848485
1435,4803,15,617,219,5654,0.10912628227803325
1436,3124,9,417,217,3767,0.11069816830368993
1437,5504,14,552,332,6402,0.08622305529522024
1438,1065,4,53,58,1180,0.044915254237288135
1439,1739,5,103,101,1948,0.052874743326488706
1440,1118,0,133,22,1273,0.1044776119402985
1441,2774,3,455,110,3342,0.13614602034709755
1442,7661,16,282,1104,9063,0.031115524660708375
1443,3221,9,241,72,3543,0.06802145074795371
1444,4867,7,291,335,5500,0.05290909090909091
1445,5599,8,621,533,6761,0.09185031800029582
1446,14214,26,406,764,15410,0.0263465282284231
1447,1149,1,126,103,1379,0.09137055837563451
1448,2505,5,211,125,2846,0.0741391426563598
1449,1797,2,311,70,2180,0.1426605504587156
1450,1623,3,106,68,1800,0.058888888888888886
1451,3614,9,359,214,4196,0.0855576739752145
1452,5180,7,132,432,5751,0.022952529994783515
1453,4405,3,75,217,4700,0.015957446808510637
1454,8866,24,1019,700,10609,0.09605052314072957
1455,1402,4,70,59,1535,0.04560260586319218
1456,701,4,27,31,763,0.035386631716906945
1457,26179,8,221,783,27191,0.008127689308962524
1458,819,1,63,40,923,0.06825568797399784
1459,1651,2,274,102,2029,0.1350418925579103
1460,2531,13,185,211,2940,0.06292517006802721
1461,61979,73,5106,3241,70399,0.07252943933862697
1462,10445,23,2322,768,13558,0.17126419825933029
1463,1618,0,155,121,1894,0.08183738120380148
1464,5664,16,200,382,6262,0.031938677738741615
1465,3184,4,354,110,3652,0.09693318729463307
1466,3905,7,812,163,4887,0.16615510538162473
1467,7505,14,541,574,8634,0.06265925411165162
1468,2144,1,361,119,2625,0.13752380952380952
1469,14481,16,1201,917,16615,0.07228408065001504
1470,8475,32,910,527,9944,0.0915124698310539
1471,1471,0,84,67,1622,0.051787916152897656
1472,18454,37,1746,1045,21282,0.08204116154496757
1473,19642,23,539,1395,21599,0.024954859021250983
1474,1399,0,270,192,1861,0.14508328855454056
1475,5168,12,654,271,6105,0.10712530712530713
1476,3623,5,151,413,4192,0.036020992366412215
1477,2875,16,128,155,3174,0.04032766225582861
1478,238,0,40,10,288,0.1388888888888889
1479,1945,2,415,103,2465,0.16835699797160245
1480,126990,166,7650,15313,150119,0.05095957207282223
1481,7649,14,286,397,8346,0.03426791277258567
1482,6453,22,271,411,7157,0.03786502724605281
1483,2748,5,262,106,3121,0.08394745273950657
1484,2422,11,121,186,2740,0.04416058394160584
1485,25882,36,1431,938,28287,0.050588609608654155
1486,2391,4,161,141,2697,0.059695958472376714
1487,71039,173,2946,4132,78290,0.03762932686166816
1488,1670,2,261,64,1997,0.13069604406609914
1489,9028,18,1301,771,11118,0.11701744918150747
1490,3667,16,139,435,4257,0.03265210241954428
1491,4042,14,361,286,4703,0.07675951520306187
1492,5514,9,170,412,6105,0.027846027846027847
1493,950,3,78,73,1104,0.07065217391304347
1494,7631,27,963,312,8933,0.1078025299451472
1495,30923,80,930,2249,34182,0.027207302088818677
1496,1781,2,154,162,2099,0.07336827060505002
1497,5086,7,493,361,5947,0.08289894064234067
1498,753,3,52,70,878,0.05922551252847381
1499,6895,4,988,550,8437,0.11710323574730354
1500,18991,84,1729,1196,22000,0.07859090909090909
1501,82538,194,2898,5997,91627,0.03162823185305642
1502,7223,5,1054,348,8630,0.12213209733487833
1503,137867,144,1129,3421,142561,0.007919416951340129
1504,3014,0,470,216,3700,0.12702702702702703
1505,5575,1,546,368,6490,0.08412942989214175
1506,2211,3,202,114,2530,0.07984189723320158
1507,8169,17,1723,453,10362,0.1662806408029338
1508,567,1,33,20,621,0.05314009661835749
1509,2347,4,517,96,2964,0.17442645074224022
1510,3042,4,607,221,3874,0.15668559628291173
1511,3499,12,190,183,3884,0.04891864057672503
1512,13168,18,788,496,14470,0.05445749827228749
1513,2120,4,225,140,2489,0.09039775010044195
1514,4293,12,757,342,5404,0.14008142116950406
1515,2281,9,196,89,2575,0.07611650485436894
1516,5949,9,763,444,7165,0.10648988136775994
1517,5495,4,439,498,6436,0.06821006836544438
1518,628,2,81,67,778,0.10411311053984576
1519,3635,9,468,173,4285,0.10921820303383897
1520,5048,5,714,506,6273,0.11382113821138211
1521,3261,7,54,230,3552,0.015202702702702704
1522,8254,13,712,393,9372,0.07597097737942808
1523,4669,4,350,262,5285,0.06622516556291391
1524,5109,5,747,222,6083,0.12280124938352786
1525,4739,12,256,266,5273,0.04854921297174284
1526,8133,14,593,740,9480,0.06255274261603376
1527,4184,2,294,222,4702,0.06252658443215653
1528,4942,10,441,205,5598,0.07877813504823152
1529,890,1,119,30,1040,0.11442307692307692
1530,1739,2,140,71,1952,0.07172131147540983
1531,1920,4,83,156,2163,0.038372630605640314
1532,2766,5,523,246,3540,0.14774011299435028
1533,5582,8,828,368,6786,0.1220159151193634
1534,4728,9,162,202,5101,0.03175847872966085
1535,69327,234,9367,3050,81978,0.1142623630730196
1536,5411,19,751,575,6756,0.11116044997039669
1537,3474,6,236,282,3998,0.05902951475737869
1538,10248,26,827,839,11940,0.06926298157453936
1539,6091,17,184,600,6892,0.026697620429483458
1540,1451,4,173,85,1713,0.10099241097489783
1541,4675,9,642,246,5572,0.11521895190236899
1542,4560,10,266,368,5204,0.05111452728670254
1543,6382,9,204,396,6991,0.02918037476755829
1544,14329,33,931,920,16213,0.057423055572688585
1545,1557,0,52,124,1733,0.030005770340450086
1546,2098,3,106,194,2401,0.044148271553519365
1547,1730,2,177,98,2007,0.08819133034379671
1548,2151,3,270,81,2505,0.10778443113772455
1549,3304,5,324,228,3861,0.08391608391608392
1550,9886,12,171,688,10757,0.01589662545319327
1551,3195,4,461,148,3808,0.1210609243697479
1552,4507,9,395,252,5163,0.07650590741816773
1553,2482,0,98,205,2785,0.03518850987432675
1554,1244,2,209,91,1546,0.1351875808538163
1555,3128,11,218,238,3595,0.06063977746870654
1556,5825,11,757,366,6959,0.10877999712602385
1557,31348,67,2278,1550,35243,0.06463694918139773
1558,2728,0,346,114,3188,0.10853199498117942
1559,9632,6,230,668,10536,0.021829916476841307
1560,3437,7,151,277,3872,0.03899793388429752
1561,2163,5,106,188,2462,0.04305442729488221
1562,7123,11,714,394,8242,0.0866294588692065
1563,24445,43,1864,1422,27774,0.0671131273853244
1564,1298,1,75,59,1433,0.052337752965806
1565,7889,16,652,487,9044,0.07209199469261389
1566,15999,18,1302,832,18151,0.0717315850366371
1567,11197,17,262,687,12163,0.021540738304694565
1568,2515,1,104,126,2746,0.037873270211216316
1569,1819,1,87,213,2120,0.0410377358490566
1570,2375,2,150,250,2777,0.05401512423478574
1571,3397,7,312,211,3927,0.07944996180290298
1572,3485,3,202,187,3877,0.05210214083053907
1573,2215,7,408,80,2710,0.15055350553505534
1574,13410,10,2853,911,17184,0.16602653631284917
1575,1032,5,146,75,1258,0.11605723370429252
1576,4037,4,132,383,4556,0.02897278314310799
1577,1357,2,91,140,1590,0.057232704402515724
1578,3062,4,74,99,3239,0.022846557579499844
1579,8195,6,287,634,9122,0.031462398596798946
1580,26673,37,624,2510,29844,0.020908725371934056
1581,4027,4,904,212,5147,0.17563629298620556
1582,9579,16,390,314,10299,0.03786775415088844
1583,53008,39,2700,3738,59485,0.04538959401529798
1584,3089,5,128,260,3482,0.03676048248133257
1585,6399,7,443,256,7105,0.06235045742434905
1586,19106,49,1857,999,22011,0.08436690745536322
1587,817,2,68,30,917,0.07415485278080698
1588,5929,17,455,339,6740,0.06750741839762611
1589,1917,4,125,55,2101,0.05949547834364588
1590,550,0,24,27,601,0.03993344425956739
1591,6561,3,1028,234,7826,0.1313570150779453
1592,5540,18,435,407,6400,0.06796875
1593,1849,8,207,96,2160,0.09583333333333334
1594,4637,5,367,232,5241,0.07002480442663614
1595,112422,122,2143,3925,118612,0.018067311907732777
1596,1841,5,116,108,2070,0.05603864734299517
1597,3759,8,176,189,4132,0.04259438528557599
1598,20124,25,1238,1411,22798,0.05430300903588034
1599,46605,51,1225,1178,49059,0.024969934160908293
1600,18643,19,1438,824,20924,0.06872490919518257
1601,13513,20,1357,838,15728,0.08627924720244151
1602,11376,19,2763,636,14794,0.18676490469109097
1603,14648,33,358,1068,16107,0.022226361209412057
1604,1817,7,339,97,2260,0.15
1605,5245,1,668,334,6248,0.10691421254801536
1606,9346,4,217,453,10020,0.021656686626746507
1607,7009,7,221,373,7610,0.0290407358738502
1608,1287,5,171,48,1511,0.11317008603573792
1609,8533,9,2325,525,11392,0.20409058988764045
1610,1178,1,193,44,1416,0.1362994350282486
1611,1742,4,95,72,1913,0.04966021955044433
1612,6343,9,147,257,6756,0.021758436944937832
1613,3644,9,198,480,4331,0.04571692449780651
1614,3895,7,165,164,4231,0.038997872843299454
1615,4786,7,643,206,5642,0.11396667848280752
1616,3152,5,330,166,3653,0.0903367095537914
1617,57075,96,5152,2710,65033,0.07922131840757769
1618,64786,113,3773,2578,71250,0.05295438596491228
1619,3494,16,358,246,4114,0.08701993193971803
1620,1551,14,129,56,1750,0.07371428571428572
1621,1634,5,180,108,1927,0.0934094447327452
1622,569,3,31,15,618,0.05016181229773463
1623,18521,19,1162,567,20269,0.05732892594602595
1624,6873,12,70,542,7497,0.009337068160597572
1625,6690,10,487,381,7568,0.06434989429175475
1626,493,0,103,21,617,0.16693679092382496
1627,8432,6,538,650,9626,0.05589029711198836
1628,3715,4,107,217,4043,0.026465495918872126
1629,4408,4,75,231,4718,0.0158965663416702
1630,3878,6,665,270,4819,0.1379954347374974
1631,1019,5,47,79,1150,0.0408695652173913
1632,4215,3,180,308,4706,0.03824904377390565
1633,3922,9,152,199,4282,0.03549743110695937
1634,8018,6,375,370,8769,0.04276428327061239
1635,8459,16,193,768,9436,0.02045358202628232
1636,5058,5,480,365,5908,0.08124576844955991
1637,8994,21,1573,629,11217,0.14023357403940448
1638,3071,9,254,160,3494,0.0726960503720664
1639,2556,6,219,150,2931,0.07471852610030706
1640,4238,9,386,200,4833,0.07986757707428098
1641,24804,30,1884,1291,28009,0.06726409368417294
1642,4994,8,340,467,5809,0.0585298674470649
1643,5624,11,327,396,6358,0.05143126769424347
1644,13428,13,1866,744,16051,0.11625443897576475
1645,2647,6,394,178,3225,0.12217054263565892
1646,10529,17,169,484,11199,0.01509063309224038
1647,1611,4,270,118,2003,0.13479780329505742
1648,4072,17,343,209,4641,0.07390648567119155
1649,5019,7,217,399,5642,0.038461538461538464
1650,1124,3,104,137,1368,0.07602339181286549
1651,1441,3,299,46,1789,0.16713247624371158
1652,1083,4,28,60,1175,0.023829787234042554
1653,2036,7,302,124,2469,0.1223167274200081
1654,2362,8,634,109,3113,0.20366206231930614
1655,4617,5,102,202,4926,0.020706455542021926
1656,2266,0,83,86,2435,0.034086242299794664
1657,2069,7,142,161,2379,0.059688944934846576
1658,3188,13,111,244,3556,0.031214848143982003
1659,8430,30,840,384,9684,0.08674101610904585
1660,4299,5,127,230,4661,0.02724737180862476
1661,10698,23,900,803,12424,0.0724404378622022
1662,4405,4,159,237,4805,0.03309053069719042
1663,141598,232,5262,10698,157790,0.0333481209202104
1664,952,2,141,47,1142,0.1234676007005254
1665,4197,4,570,233,5004,0.11390887290167866
1666,7023,9,178,338,7548,0.023582405935347113
1667,6009,9,573,353,6944,0.08251728110599078
1668,6126,12,546,329,7013,0.07785541137886781
1669,13655,23,1154,1009,15841,0.07284893630452623
1670,2086,3,290,140,2519,0.11512504962286621
1671,2261,9,266,94,2630,0.10114068441064639
1672,4396,9,236,378,5019,0.047021318987846186
1673,7268,22,551,448,8289,0.06647363976354205
1674,76450,97,1712,3514,81773,0.02093600577207636
1675,12974,11,631,944,14560,0.04333791208791209
1676,1668,0,211,192,2071,0.10188314823756639
1677,15877,20,925,852,17674,0.05233676587077062
1678,4412,12,459,220,5103,0.08994708994708994
1679,59618,118,4044,3585,67365,0.060031173458027165
1680,9790,14,1557,899,12260,0.12699836867862968
1681,19968,14,319,1840,22141,0.014407659997290096
1682,7310,9,549,412,8280,0.06630434782608696
1683,489,0,63,24,576,0.109375
1684,1031,4,88,93,1216,0.07236842105263158
1685,795,3,137,46,981,0.1396534148827727
1686,1764,4,63,151,1982,0.031786074672048435
1687,41365,92,2621,2532,46610,0.05623256811842952
1688,4706,8,430,394,5538,0.07764535933550018
1689,2329,6,514,144,2993,0.17173404610758436
1690,1886,0,71,125,2082,0.034101825168107586
1691,15401,23,596,1207,17227,0.03459685377604922
1692,7465,17,330,717,8529,0.03869152303904327
1693,3743,9,101,189,4042,0.02498762988619495
1694,1021,1,77,51,1150,0.06695652173913043
1695,663,1,109,71,844,0.12914691943127962
1696,3849,3,505,247,4604,0.10968722849695917
1697,3736,6,129,465,4336,0.029750922509225092
1698,1990,7,274,147,2418,0.11331679073614558
1699,65649,81,1668,4984,72382,0.02304440330468901
1700,2575,3,417,148,3143,0.13267578746420616
1701,979,1,104,31,1115,0.09327354260089686
1702,1521,0,260,136,1917,0.1356285863328117
1703,14602,17,1287,951,16857,0.07634810464495462
1704,46751,92,1842,3042,51727,0.03561002957836333
